Distance_(cm),cm
0.0,0.23764748000000002
0.0998794707070707,0.32128493614709974
0.1997589414141414,0.36979352
0.2996384121212121,0.39599686448013066
0.3995178828282828,0.42430446
0.4993973535353535,0.45715428
0.5992768242424242,0.47883646565838567
0.6991562949494949,0.5166090001243667
0.7990357656565656,0.5313934
0.8989152363636363,0.5294128358667759
0.998794707070707,0.54181248
1.0986741777777778,0.5507161936269603
1.1985536484848485,0.5589995812720014
1.2984331191919192,0.5736901567785968
1.3983125898989899,0.58309764
1.4981920606060606,0.5791381250923651
1.5980715313131313,0.5988977990298192
1.697951002020202,0.6297921007874541
1.7978304727272727,0.63465456
1.8977099434343434,0.6440739815423698
1.997589414141414,0.66573908
2.097468884848485,0.6936705065465465
2.1973483555555555,0.7109705982515849
2.2972278262626262,0.7107250199999999
2.397107296969697,0.7275821722868323
2.4969867676767676,0.7395845000000001
2.5968662383838383,0.7518219759159158
2.696745709090909,0.767293446418073
2.7966251797979798,0.7764566108993842
2.8965046505050505,0.7869085485618953
2.996384121212121,0.7950657200000001
3.096263591919192,0.8032452247105789
3.1961430626262626,0.82566764
3.2960225333333333,0.822211650910911
3.395902004040404,0.8197443600000001
3.4957814747474747,0.82201258
3.5956609454545454,0.82618834
3.695540416161616,0.81904332
3.795419886868687,0.82618834
3.8952993575757575,0.8267510192264992
3.995178828282828,0.83309968
4.095058298989899,0.8371235785567386
4.19493776969697,0.8380730000000001
4.29481724040404,0.8380730000000001
4.394696711111111,0.8380730000000001
4.494576181818182,0.8349815849303848
4.5944556525252525,0.83034124
4.694335123232323,0.82670904
4.794214593939394,0.83120484
4.894094064646465,0.83378548
