Distance_(cm),cm
0.0,0.15238476
0.029502228282828283,0.157737569344496
0.05900445656565657,0.17600478012982682
0.08850668484848485,0.20031083032123034
0.11800891313131313,0.22615632129644797
0.14751114141414143,0.25096432270209607
0.1770133696969697,0.27693026431886436
0.206515597979798,0.30335581649710314
0.23601782626262627,0.33270302619225284
0.2655200545454546,0.35809524511703866
0.29502228282828286,0.3891563322449723
0.32452451111111114,0.40848530451097803
0.3540267393939394,0.4357590628796952
0.3835289676767677,0.45569329745624415
0.413031195959596,0.4743371517026553
0.44253342424242426,0.48203016166712165
0.47203565252525254,0.50636584399625
0.5015378808080808,0.5082944519288987
0.5310401090909092,0.5153478413923014
0.5605423373737374,0.5283732178038645
0.5900445656565657,0.5456789138119938
0.6195467939393939,0.5605486132932933
0.6490490222222223,0.5815880443510179
0.6785512505050505,0.5914939485048684
0.7080534787878788,0.6056651177067978
0.7375557070707071,0.6248995716176782
0.7670579353535354,0.6480357110765311
0.7965601636363636,0.6732668525585193
0.826062391919192,0.693353707209634
0.8555646202020202,0.710873900287909
0.8850668484848485,0.7238649914625295
0.9145690767676767,0.7327949664658561
0.9440713050505051,0.7474545501179459
0.9735735333333334,0.7685453569261478
1.0030757616161616,0.7869222712139358
1.03257798989899,0.8096708232407911
1.0620802181818183,0.8280118636581384
1.0915824464646464,0.8498024678896752
1.1210846747474748,0.8705190197112264
1.150586903030303,0.8864499676682996
1.1800891313131314,0.9006635327636728
1.2095913595959595,0.9142519583031516
1.2390935878787879,0.9332953766621167
1.2685958161616162,0.9475102865331999
1.2980980444444445,0.9633333356089424
1.3276002727272727,0.9683460323505324
1.357102501010101,0.9754812949197682
1.3866047292929293,0.9937592126599326
1.4161069575757577,1.0031852527436527
1.445609185858586,1.0241734309206176
