Distance_(cm),cm
0.0,0.19305016
0.01334008,0.19305016
0.02668016,0.19305016
0.04002024,0.19305016
0.05336032,0.19344655393939394
0.0667004,0.20469744545454546
0.08004048,0.21380449999999998
0.09338056,0.22386382363636365
0.10672064,0.2321433
0.12006072000000001,0.23875930727272726
0.1334008,0.24242522
0.14674088000000002,0.24641894666666667
0.16008096,0.25300108727272724
0.17342104,0.2568481096969697
0.18676112,0.2641499939393939
0.2001012,0.27175113636363635
0.21344128,0.2758640890909091
0.22678136000000002,0.2781174539393939
0.24012144000000002,0.28346723272727276
0.25346152,0.2900224339393939
0.2668016,0.2976866145454546
0.28014168,0.30093111818181817
0.29348176000000004,0.3089139533333334
0.30682184,0.31134265515151516
0.32016192,0.3142695818181818
0.333502,0.3221174121212121
0.34684208,0.325247
0.36018216000000003,0.329339170909091
0.37352224,0.33550167272727266
0.38686232000000004,0.3430836496969697
0.4002024,0.3490130872727273
0.41354248000000005,0.35914814909090914
0.42688256,0.36859510181818184
0.44022264,0.37249608
0.45356272000000003,0.3725019296969697
0.4669028,0.3753523484848485
0.48024288000000004,0.3843239363636364
0.49358296,0.39436401757575756
0.50692304,0.4010027309090909
0.5202631200000001,0.40576084363636367
0.5336032,0.40635935999999995
0.54694328,0.4089147539393939
0.56028336,0.4174263709090909
0.57362344,0.42561340666666664
0.5869635200000001,0.4316797733333334
0.6003036,0.43736490909090914
0.61364368,0.4400747812121212
0.62698376,0.4402335696969697
0.64032384,0.44083778181818184
0.6536639200000001,0.44282968060606065
