Distance_(cm),cm
0.0,0.6442938600000001
0.08534220404040403,0.6693934591379259
0.17068440808080806,0.732613735002275
0.2560266121212121,0.8237004096532896
0.34136881616161613,0.9137507782497649
0.4267110202020202,0.9756109621239422
0.5120532242424242,1.0392451706943306
0.5973954282828282,1.124697955303182
0.6827376323232323,1.1734408387581523
0.7680798363636363,1.2164150851979252
0.8534220404040403,1.2539039730014863
0.9387642444444444,1.286770486026026
1.0241064484848483,1.3260842373573574
1.1094486525252525,1.3390783888507831
1.1947908565656564,1.3545312
1.2801330606060606,1.3596264685755763
1.3654752646464645,1.3766111198028186
1.4508174686868684,1.3884666087485633
1.5361596727272726,1.393444
1.6215018767676765,1.3790079191411118
1.7068440808080807,1.3668939582713362
1.7921862848484846,1.3416402803538379
1.8775284888888888,1.32066792
1.9628706929292927,1.3054939600000002
2.0482128969696967,1.2943705966721104
2.1335551010101006,1.2869164
2.218897305050505,1.28680464
2.304239509090909,1.2754411161616162
2.389581713131313,1.2726924
2.474923917171717,1.2716789400000001
2.560266121212121,1.26930912
2.645608325252525,1.26433072
2.730950529292929,1.2690979138417204
2.816292733333333,1.282380931251251
2.901634937373737,1.2885735001759333
2.9869771414141413,1.29213378667152
3.072319345454545,1.3027456800000001
3.157661549494949,1.2962920616835016
3.243003753535353,1.273017493572967
3.3283459575757575,1.2657545974483575
3.4136881616161614,1.2617196000000002
3.4990303656565653,1.2576261874826342
3.5843725696969693,1.2480663726016927
3.669714773737373,1.2243701775120577
3.7550569777777776,1.2032578412812813
3.8403991818181815,1.1831670843134046
3.9257413858585855,1.1714907075493675
4.011083589898989,1.1515047369266236
4.096425793939393,1.15097814
4.181767997979797,1.15147598
4.267110202020201,1.1591163780483513
4.352452406060606,1.166393075298494
4.43779461010101,1.1849027208328797
4.523136814141414,1.2111299490903022
4.608479018181818,1.2516960285574303
4.693821222222222,1.2684951505522288
4.779163426262626,1.2917276339145205
4.86450563030303,1.3125712607240063
4.949847834343434,1.3424392824218225
5.0351900383838375,1.3714416490636092
5.120532242424242,1.3912241615797616
5.205874446464646,1.411863923980344
5.29121665050505,1.4391893999999998
5.376558854545454,1.4537731508162708
5.461901058585858,1.467104
5.547243262626262,1.47266406
5.632585466666666,1.48318982
5.71792767070707,1.4957482224895662
5.803269874747474,1.5072995199721768
5.888612078787879,1.5162464434762035
5.973954282828283,1.5367762933036067
6.0592964868686865,1.5575354894828162
6.14463869090909,1.576846431126837
6.229980894949494,1.6046279476017662
6.315323098989898,1.6310118294223672
6.400665303030302,1.654699523983983
6.486007507070706,1.6869048439663905
6.57134971111111,1.7047320719252583
6.656691915151515,1.7193742600000002
6.742034119191919,1.7300955999999998
6.827376323232323,1.7230595238644706
6.912718527272727,1.7166633026754026
6.998060731313131,1.705144770265417
7.083402935353535,1.6922911411387145
7.1687451393939385,1.679801986872327
7.2540873434343425,1.6450196087930364
7.339429547474746,1.6142006368671706
7.424771751515151,1.5923844200000001
7.510113955555555,1.560577634854855
7.595456159595959,1.541879655879516
7.680798363636363,1.5320934094021295
7.766140567676767,1.5211092451615253
7.851482771717171,1.519608338613159
7.936824975757575,1.5216835199999998
8.022167179797979,1.5229078
8.107509383838384,1.5394747836175566
8.192851587878787,1.5650197335826732
8.278193791919191,1.6016789092407557
8.363535995959595,1.6464482026578087
8.4488782,1.6822928000000001
