Distance_(cm),cm
0.0,0.1726692
0.0716600707070707,0.25825563027157805
0.1433201414141414,0.3291835331737798
0.2149802121212121,0.36132356552894207
0.2866402828282828,0.38143404899444905
0.3583003535353535,0.3939577752133952
0.4299604242424242,0.40987218000000003
0.5016204949494949,0.4186441284399551
0.5732805656565656,0.431673
0.6449406363636363,0.44314364
0.716600707070707,0.45558455999999997
0.7882607777777777,0.45921344198198194
0.8599208484848484,0.46830488000000003
0.9315809191919191,0.4799989592550126
1.0032409898989898,0.49102653926026735
1.0749010606060605,0.50511964
1.1465611313131312,0.5189806326268673
1.218221202020202,0.5397981522116055
1.2898812727272726,0.5556289011848211
1.3615413434343433,0.5693374147838747
1.433201414141414,0.5774978119379984
1.5048614848484847,0.5907587013686414
1.5765215555555554,0.609447079626293
1.648181626262626,0.6292496596939454
1.7198416969696968,0.63623444
1.7915017676767675,0.6470369251109901
1.8631618383838382,0.6787479081578547
1.934821909090909,0.6973431945400107
2.0064819797979796,0.7137783073327872
2.0781420505050505,0.7298309000000001
2.149802121212121,0.7480553461443261
2.2214621919191915,0.7659679918215184
2.2931222626262624,0.7796827738665938
2.3647823333333333,0.79794608
2.436442404040404,0.80492092
2.5081024747474743,0.796308254684988
2.579762545454545,0.7785875022440624
2.651422616161616,0.77238606
2.7230826868686866,0.77238606
2.794742757575757,0.7867866305651103
2.866402828282828,0.7958062765650518
2.938062898989899,0.7992008399999999
3.0097229696969694,0.7988371013213212
3.08138304040404,0.7992008399999999
3.153043111111111,0.7986649
3.2247031818181817,0.80438752
3.296363252525252,0.80438752
3.3680233232323227,0.8042213554451421
3.4396833939393936,0.8041273762926563
3.5113434646464645,0.8043209727067079
3.583003535353535,0.81077562
3.6546636060606055,0.81289398
3.7263236767676764,0.8194484599775532
3.7979837474747473,0.8207992416802757
3.869643818181818,0.826890422211302
3.9413038888888883,0.8359735412840984
4.012963959595959,0.8477276450147117
4.08462403030303,0.8573322900828099
4.156284101010101,0.8778272915909848
4.227944171717171,0.8797831695622894
4.299604242424242,0.8836563658440257
4.371264313131313,0.8983118514162647
4.442924383838383,0.9209867232988566
4.514584454545454,0.93875098
4.586244525252525,0.9617949273592209
4.657904595959596,0.9788783309224376
4.729564666666667,0.9997217559880237
4.801224737373737,1.0229316799551063
4.872884808080808,1.0449155763472564
4.9445448787878785,1.06035856
5.0162049494949486,1.0714378587860582
5.0878650202020195,1.0863584267619133
5.15952509090909,1.0982582501774503
5.231185161616161,1.11915448
5.302845232323232,1.1276162258452391
5.374505303030302,1.13643918
5.446165373737373,1.1457377475560409
5.517825444444444,1.1492306495741849
5.589485515151514,1.15147598
5.661145585858585,1.1596108449748985
5.732805656565656,1.1696319
5.804465727272727,1.1674246400000001
5.876125797979798,1.1720604945829554
5.947785868686868,1.186658576002669
6.019445939393939,1.19292878
6.09110601010101,1.195451
6.16276608080808,1.185383172406346
6.234426151515151,1.1790299
6.306086222222222,1.1749863632298967
6.3777462929292925,1.1838910022652955
6.449406363636363,1.194697096336418
6.5210664343434335,1.2053219445791246
6.592726505050504,1.219814095276114
6.664386575757575,1.2479504051560653
6.736046646464645,1.26433072
6.807706717171716,1.28724914
6.879366787878787,1.322213551027391
6.951026858585858,1.3693820728603394
7.022686929292929,1.4244280908023175
7.094347,1.4514880799999998
