Distance_(cm),cm
0.0,0.13650722
0.03480390101010101,0.16078265293655117
0.06960780202020202,0.17303417447892094
0.10441170303030303,0.18782529563381561
0.13921560404040403,0.20317967999999997
0.17401950505050504,0.20436344959262293
0.20882340606060606,0.21893778637546638
0.24362730707070707,0.22011132
0.27843120808080807,0.22011132
0.31323510909090907,0.22011132
0.34803901010101007,0.22011132
0.3828429111111111,0.22049298699366032
0.41764681212121213,0.23317510005278005
0.45245071313131313,0.23704296000000002
0.48725461414141413,0.24200012075530072
0.5220585151515151,0.2562561500453638
0.5568624161616161,0.2738331144289744
0.5916663171717171,0.30656164536475866
0.6264702181818181,0.3497530836472837
0.6612741191919191,0.37337359461561725
0.6960780202020201,0.38963260878757544
0.7308819212121211,0.3966646704795705
0.7656858222222221,0.40635935999999995
0.8004897232323231,0.40635935999999995
0.8352936242424243,0.40635935999999995
0.8700975252525253,0.40635935999999995
0.9049014262626263,0.3954313278563412
0.9397053272727273,0.38942772000000003
0.9745092282828283,0.38942772000000003
1.0093131292929292,0.38942772000000003
1.0441170303030303,0.3844700088998089
1.0789209313131312,0.37860224
1.1137248323232323,0.37860224
1.1485287333333334,0.35953022666666673
1.1833326343434343,0.36195762
1.2181365353535354,0.3682923062662663
1.2529404363636363,0.37249608
1.2877443373737374,0.372832287719841
1.3225482383838383,0.37413808617951283
1.3573521393939394,0.3856455908890709
1.3921560404040403,0.39089838000000005
1.4269599414141414,0.39089838000000005
1.4617638424242423,0.39089838000000005
1.4965677434343434,0.38979601999999997
1.5313716444444443,0.3897214573973974
1.5661755454545454,0.38942772000000003
1.6009794464646463,0.3889897605751207
1.6357833474747474,0.3864486343828677
1.6705872484848485,0.39437859235417233
1.7053911494949494,0.4066143940978648
1.7401950505050505,0.4252248536502752
1.7749989515151514,0.44022264
1.8098028525252525,0.4454017
1.8446067535353534,0.4454017
1.8794106545454545,0.4440475550680457
1.9142145555555554,0.4511235360493827
1.9490184565656565,0.4605878509521643
1.9838223575757574,0.46830488000000003
2.0186262585858583,0.4688584240143954
2.0534301595959596,0.4774537274729275
2.0882340606060605,0.4875557755318954
2.1230379616161614,0.4995440506894773
2.1578418626262623,0.50823114
2.1926457636363637,0.512948059651606
2.2274496646464645,0.5211107012115145
2.2622535656565654,0.5242845987496587
2.2970574666666668,0.5300446600000001
2.3318613676767677,0.5385276170449237
2.3666652686868686,0.5495501022555888
2.4014691696969694,0.5660064224024023
